País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Finland,Mujeres,No clasificado,2013,17.35,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
France,Total,Total,2020,14.87,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Directores y gerentes,2020,23.32,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Profesionales científicos e intelectuales,2020,19.7,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Técnicos y profesionales de nivel medio,2020,15.26,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Personal de apoyo administrativo,2020,12.77,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2020,11.14,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2020,10.06,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2020,11.95,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Operadores de instalaciones y máquinas y ensambladores,2020,11.86,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Ocupaciones elementales,2020,10.59,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Ocupaciones militares,2020,16.41,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,No clasificado,2020,14.77,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Total,2020,15.77,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Directores y gerentes,2020,23.99,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Profesionales científicos e intelectuales,2020,21.56,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Técnicos y profesionales de nivel medio,2020,16.0,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Personal de apoyo administrativo,2020,13.69,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2020,11.87,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2020,9.73,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2020,12.1,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Operadores de instalaciones y máquinas y ensambladores,2020,12.18,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Ocupaciones elementales,2020,10.87,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Ocupaciones militares,2020,16.8,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,No clasificado,2020,16.51,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Total,2020,13.95,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Directores y gerentes,2020,22.19,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Profesionales científicos e intelectuales,2020,18.03,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Técnicos y profesionales de nivel medio,2020,14.54,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Personal de apoyo administrativo,2020,12.45,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2020,10.79,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2020,11.49,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2020,10.42,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2020,10.54,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Ocupaciones elementales,2020,10.42,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,Ocupaciones militares,2020,13.74,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Mujeres,No clasificado,2020,13.03,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Total,2019,14.03,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Directores y gerentes,2019,22.06,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Profesionales científicos e intelectuales,2019,19.09,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Técnicos y profesionales de nivel medio,2019,14.39,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Personal de apoyo administrativo,2019,12.01,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2019,10.68,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2019,9.69,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2019,11.49,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Operadores de instalaciones y máquinas y ensambladores,2019,11.55,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Ocupaciones elementales,2019,10.29,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,Ocupaciones militares,2019,14.98,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Total,No clasificado,2019,13.6,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
France,Hombres,Total,2019,14.96,Currency: FRA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
